marca-id;marca-descr;produto-classe;produto-ean;produto-dun;produto-conservacao;produto-descr
2;Friboi;Bovinos;0789830229071;;Congelado;Alcatra Com Maminha - Friboi
2;Friboi;Bovinos;0789830229072;;Congelado;Alcatra - Friboi
12;Friboi - 1953;Bovinos;0789846610259;;Congelado;Contra Filé Em Pedaços - 1953
2;Friboi;Bovinos;0789830229418;;Congelado;Maminha Da Alcatra - Friboi
2;Friboi;Bovinos;0789830229380;;Congelado;Lagarto - Friboi
2;Friboi;Bovinos;0789830229074;;Congelado;Maminha Da Alcatra - Friboi
11;Friboi - Maturatta;Bovinos;0789846610327;;Resfriado;Contra Filé (Cortado) - Maturatta
2;Friboi;Bovinos;0789830229075;;Congelado;Capa De Filé - Friboi
10;Friboi - Do Chef;Bovinos;0789846610339;;Resfriado;Contra Filé (Acima De 4,5Kg) - Do Chef
2;Friboi;Bovinos;0789830229076;;Congelado;Acém Completo - Friboi
2;Friboi;Bovinos;0789956729250;;Resfriado;Lagarto (Vermelho) - Friboi
13;Friboi - Black;Bovinos;0789846610373;;Congelado;Filé De Costela (Dividido) - Black Friboi
2;Friboi;Bovinos;0789830229077;;Congelado;Peito - Friboi
2;Friboi;Bovinos;0789830229078;;Congelado;Fralda - Friboi
2;Friboi;Bovinos;0789846610435;;Resfriado;Contra Filé Sem Ponta - Friboi
2;Friboi;Bovinos;0789846610464;;Resfriado;Cupim B - Friboi
10;Friboi - Do Chef;Bovinos;0789846610497;;Resfriado;Coxão Mole Sem Capa E Sem Pera - Do Chef
2;Friboi;Bovinos;0789830229866;;Congelado;Rolha De Alcatra - Friboi
10;Friboi - Do Chef;Bovinos;0789830229813;;Resfriado;Contra Filé Partido (Acima De 4,5Kg) - Do Chef
14;Friboi - Bertin;Bovinos;0789435116588;;Temperatura Ambiente;Charque Cupim (30Kg)
15;Friboi - Anglo;Outros;0789603751483;;Resfriado;Feijoada Anglo (830G)
16;Friboi - Bordon;Outros;0789603122408;;Temperatura Ambiente;Feijoada (830G)
15;Friboi - Anglo;Outros;0789603751471;;Temperatura Ambiente;Fiambre (320G)
17;Friboi - Seara;Aves;0789490401391;;Congelado;Galeto Com Osso Pacote (500G A 700G)
17;Friboi - Seara;Aves;0789490401414;;Congelado;Coxa E Sobrecoxa Interfolhada
17;Friboi - Seara;Aves;0789490400506;;Congelado;Linguiça Especial De Pernil Pacote (5Kg)
17;Friboi - Seara;Aves;0789490400645;;Temperatura Ambiente;Bacon Em Manta Especial Defumado
17;Friboi - Seara;Bovinos;0789490400157;;Congelado;Sobrepaleta Suína Sem Osso
17;Friboi - Seara;Aves;0789490401816;;Congelado;Coração De Frango Pacote (1Kg)
17;Friboi - Seara;Bovinos;0789490400919;;Congelado;Costela Suína Special Line
17;Friboi - Seara;Aves;0789490400974;;Temperatura Ambiente;Linguiça Calabresa Curva Pacote (2,5Kg)
17;Friboi - Seara;Aves;0789490400928;;Congelado;Linguiça Toscana Pacote (5Kg)
17;Friboi - Seara;Aves;0789490400167;;Congelado;Lombo Suíno
18;Friboi - C.Vale;Aves;0789629538921;;Congelado;Filé De Meio Peito Sem Sassami Pacote
18;Friboi - C.Vale;Aves;0789629538935;;Congelado;Coração De Frango Pacote (1Kg)
14;Friboi - Bertin;Outros;0789435116579;;Temperatura Ambiente;Charque Ponta De Agulha (30Kg)
14;Friboi - Bertin;Outros;0789435116573;;Temperatura Ambiente;Charque Ponta De Agulha (5Kg)
14;Friboi - Bertin;Outros;0789435116581;;Temperatura Ambiente;Charque Dianteiro (30Kg)
14;Friboi - Bertin;Outros;0789435116586;;Resfriado;Charque Capa Coxão Mole (30Kg)
14;Friboi - Bertin;Outros;0789435116591;;Temperatura Ambiente;Charque Capa Contra Filé (30Kg)
14;Friboi - Bertin;Outros;0789435116574;;Temperatura Ambiente;Charque Dianteiro (5Kg)
14;Friboi - Bertin;Outros;0789435120723;;Temperatura Ambiente;Charque Peito Dois Pelos (30Kg)
19;Friboi - Friella;Suínos;0789801733564;;Congelado;Pernil Suíno Com Osso E Com Pele
19;Friboi - Friella;Bovinos;0789801733649;;Congelado;Paleta Suína Sem Osso E Sem Pele
18;Friboi - C.Vale;Aves;0789629533023;;Congelado;Steak Empanado De Frango (100G)
20;Friboi - Guibon;Aves;0789856321018;;Congelado;Coração De Frango Almofada
19;Friboi - Friella;Suínos;0789801733505;;Resfriado;Bacon
19;Friboi - Friella;Suínos;0789801733010;;Congelado;Linguiça Toscana Pacote (5Kg)
21;Friboi - Diplomata;Aves;0789814904006;;Congelado;Coxinha Da Asa De Frango Interfolhado
22;Friboi - Lar;Aves;0789641970163;;Congelado;Frango À Passarinho Pacote IQF
22;Friboi - Lar;Aves;0789641971423;;Congelado;Filézinho Sassami IQF Pacote (1Kg)
22;Friboi - Lar;Aves;0789641971406;;Congelado;Tirinhas Empanadas Pacote (1,5Kg)
23;Friboi - Pioneiro;Aves;0789822806203;;Congelado;Coxinha Da Asa Individual Pacote
24;Friboi - Alibem;Suínos;0790897470149;;Congelado;Filézinho Suíno
22;Friboi - Lar;Aves;0789641971556;;Congelado;Filézinho Temperado E Empanado Pré-Frito Pacote (1,5Kg)
25;Friboi - Luzitania;Aves;0789844042034;;Congelado;Corvina Em Posta Pacote (1Kg)
26;Friboi - Friall;Suínos;0789461114922;;Congelado;Pernil Suíno Sem Osso Porcionado
20;Friboi - Guibon;Aves;0789893615238;;Congelado;Filé De Peito Com Sassami Pacote
20;Friboi - Guibon;Aves;0789893615237;;Congelado;Peito De Frango Com Osso
27;Friboi - Frimesa;Suínos;0789627592090;;Congelado;Bisteca Suína
27;Friboi - Frimesa;Suínos;0789627592036;;Congelado;Carré Suíno Com Osso
27;Friboi - Frimesa;Bovinos;0789627592051;;Congelado;Picanha Suína
27;Friboi - Frimesa;Bovinos;0789627592050;;Congelado;Sobrepaleta Suína Sem Osso
27;Friboi - Frimesa;Aves;0789627594074;;Resfriado;Presunto Cozido Sem Capa Gorda (3,4Kg)
28;Friboi - Natville;Aves;0789838712001;;Resfriado;Queijo Mussarela (4Kg)
22;Friboi - Lar;Aves;0789641971501;;Congelado;Sassami De Frango Pacote
29;Friboi - Lebon;Embutidos e Processados;0789658955409;;Resfriado;Presunto Cozido Sem Capa
30;Friboi - Planalto;Pescados;0789892933167;;Congelado;Filé De Tilápia Pacote (500G)
29;Friboi - Lebon;Suínos;0789658950395;;Temperatura Ambiente;Linguiça Calabresa Cozida E Defumada Pacote (2,5Kg)
31;Friboi - Big Frango;Aves;0789822985806;;Congelado;Filé De Peito Pacote
32;Friboi - Frangosul;Aves;0789658950521;;Congelado;Coração De Frango Pacote
31;Friboi - Big Frango;Aves;0789822985265;;Congelado;Coxinha Da Asa Pacote
31;Friboi - Big Frango;Aves;0789822985043;;Congelado;Asa De Frango Inteira Pacote
31;Friboi - Big Frango;Aves;0789822985268;;Congelado;Sobrecoxa De Frango Pacote
18;Friboi - C.Vale;Aves;0789629533003;;Congelado;Filézinho Empanado
33;Friboi - Tama;Outros;0789956726002;;Temperatura Ambiente;Charque Ponta De Agulha (30Kg)
24;Friboi - Alibem;Suínos;0789833558141;;Congelado;Pernil Suíno Com Osso Com Pele
34;Friboi - Canção;Aves;0789820848075;;Congelado;Filé De Peito Sem Sassami Pacote
22;Friboi - Lar;Aves;0789641972039;;Congelado;Peito Com Osso Individual Pacote
35;Friboi - Friato;Aves;0789673330088;;Congelado;Coxa E Sobrecoxa Pacote
35;Friboi - Friato;Aves;0789673330087;;Congelado;Peito De Frango Com Osso Com Pele Pacote
34;Friboi - Canção;Aves;0789820848016;;Congelado;Filé De Peito Sem Sassami Pacote
34;Friboi - Canção;Aves;0789820848122;;Congelado;Coxa E Sobrecoxa Com Porção Dorsal E Sambiquira Pacote
36;Friboi - Palmali;Suínos;0789744840630;;Congelado;Lombo Suíno Com Capa
37;Friboi - Rezende;Suínos;0789490457816;;Resfriado;Linguiça Defumada Pacote (2,5Kg)
37;Friboi - Rezende;Embutidos e Processados;0789490457825;;Congelado;Linguiça Mista Para Churrasco Pacote (5Kg)
17;Friboi - Seara;Aves;0789490408422;;Congelado;Linguiça Suína Pacote (5Kg)
17;Friboi - Seara;Aves;0789490401824;;Congelado;Coxinha Da Asa Pacote (1Kg)
17;Friboi - Seara;Aves;0789490401456;;Congelado;Filézinho Sassami Blocado (6Kg)
17;Friboi - Seara;Aves;0789490400630;;Resfriado;Presunto Cozido Magro Oval
17;Friboi - Seara;Aves;0789490400968;;Resfriado;Linguiça Mista Reta Cozida Defumada Pacote (2,5)
17;Friboi - Seara;Aves;0789490401557;;Congelado;Frango Carcaça Pacote (1,1Kg)
17;Friboi - Seara;Aves;0789490401558;;Congelado;Frango Carcaça Pacote (1,2Kg)
17;Friboi - Seara;Aves;0789490419771;;Congelado;Sobrecoxa Pacote IQF (1Kg)
17;Friboi - Seara;Aves;0789490419774;;Congelado;Coxinha Da Asa IQF Pacote (1Kg)
17;Friboi - Seara;Aves;0789490401429;;Congelado;Meio Da Asa Pacote (1Kg)
20;Friboi - Guibon;Aves;0789856321061;;Congelado;Coxinha Da Asa Pacote
17;Friboi - Seara;Aves;0789490457246;;Congelado;Salsicha (5Kg)
19;Friboi - Friella;Suínos;0789801733018;;Resfriado;Linguiça Calabresa (2,5Kg)
14;Friboi - Bertin;Outros;0789435188325;;Resfriado;Charque Ponta De Agulha (500G)
14;Friboi - Bertin;Outros;0789435188327;;Temperatura Ambiente;Charque Ponta De Agulha (1Kg)
14;Friboi - Bertin;Outros;0789435188328;;Resfriado;Charque Dianteiro (500G)
14;Friboi - Bertin;Outros;0789435188329;;Resfriado;Charque Dianteiro (1Kg)
38;Friboi - Rico;Aves;0789779120050;;Congelado;Meio Da Asa Pacote
20;Friboi - Guibon;Aves;0789856321094;;Congelado;Filé De Coxa E Sobrecoxa Com Pele Pacote
29;Friboi - Lebon;Suínos;0789658955717;;Resfriado;Bacon Em Manta
30;Friboi - Planalto;Pescados;0789892933194;;Congelado;Filé De Pangasius Premium Pacote (800G)
38;Friboi - Rico;Aves;0789779120034;;Congelado;Coxa E Sobrecoxa Individual Pacote
38;Friboi - Rico;Bovinos;0789779120032;;Congelado;Peito Com Osso Pacote
14;Friboi - Bertin;Outros;0789956721363;;Temperatura Ambiente;Charque Ponta De Agulha (30Kg)
17;Friboi - Seara;Aves;0789490400417;;Congelado;Filézinho Suíno
29;Friboi - Lebon;Aves;0789658951257;;Congelado;Linguiça De Frango Pacote (800G)
17;Friboi - Seara;Aves;0789490401510;;Congelado;Filé De Peito Bandeja
17;Friboi - Seara;Aves;0789490401822;;Congelado;Moela De Frango Pacote
17;Friboi - Seara;Aves;0789490419772;;Congelado;Coxa Pacote IQF Pacote
17;Friboi - Seara;Aves;0789490400518;;Congelado;Linguiça De Frango (5Kg)
17;Friboi - Seara;Aves;0789490455565;;Resfriado;Salame Italiano Fatiado
37;Friboi - Rezende;Aves;0789490457787;;Congelado;Steak De Frango Pacote (100G)
37;Friboi - Rezende;Embutidos e Processados;0789490457815;;Resfriado;Presunto Cozido Oval
17;Friboi - Seara;Bovinos;0789490458636;;Congelado;Costela Suína Inteira
17;Friboi - Seara;Aves;0789490459461;;Congelado;Bisteca Suína
17;Friboi - Seara;Aves;0789490468919;;Congelado;Empanado De Frango Recheado Com Queijo E Presunto
23;Friboi - Pioneiro;Aves;0789822806835;;Congelado;Filé De Peito Sem Sassami Pacote
39;Friboi - Macedo;Aves;0789740810107;;Congelado;Filé De Peito Interfolhado
17;Friboi - Seara;Aves;0789490479230;;Congelado;Filé De Peito Pacote IQF
17;Friboi - Seara;Aves;0789490479525;;Congelado;Coxa E Sobrecoxa Com Osso E Pele Pacote
40;Friboi - Avivip;Bovinos;0789893711742;;Congelado;Coxa E Sobrecoxa Pacote
40;Friboi - Avivip;Aves;0789893711740;;Congelado;Peito Com Osso Pacote
41;Friboi - Dicasa;Aves;0789985860689;;Congelado;Lombo Inteiro Suíno
42;Friboi - Adeel;Suínos;0789896161814;;Congelado;Lombo Suíno
24;Friboi - Alibem;Bovinos;0789833558011;;Congelado;Costela Suína Recorte
43;Friboi - Flamboiã;Bovinos;0789760670180;;Congelado;Peito Com Osso Envelopado
44;Friboi - Jaguá;Aves;0789830425201;;Congelado;Meio Peito Sem Osso Sem Sassami E Sem Pele Pacote
17;Friboi - Seara;Aves;0789490492850;;Congelado;Steak De Frango Empanado (100G)
17;Friboi - Seara;Aves;0789490498550;;Congelado;Frango À Passarinho Pacote
37;Friboi - Rezende;Bovinos;0789490420190;;Congelado;Costela Aba Barriga
22;Friboi - Lar;Aves;0789641972038;;Congelado;Filé De Peito Sem Sassami Envelopado Pacote
36;Friboi - Palmali;Suínos;0789744840887;;Congelado;Barriga Suína Com Pele Sem Osso Interfolhado
45;Friboi - Saudali;Suínos;0789822938002;;Temperatura Ambiente;Bacon Manta
46;Friboi - Lamb Weston;Outros;0871157107040;;Congelado;Batata Canoa Extra Crocante Com Casca Pacote (2Kg)
47;Friboi - Mauricea;Aves;0789813697395;;Congelado;Peito De Frango Com Osso Individual Pacote
45;Friboi - Saudali;Aves;0789822938212;;Congelado;Lombo Metade
36;Friboi - Palmali;Bovinos;0789744840343;;Congelado;Sobrepaleta Suína
36;Friboi - Palmali;Suínos;0789744840350;;Congelado;Filézinho Suíno
36;Friboi - Palmali;Bovinos;0789744840373;;Congelado;Costela Suína Inteira
48;Friboi - Prime Fries;Outros;0789862359003;;Congelado;Batata Palito 10Mm Pacote (2Kg)
23;Friboi - Pioneiro;Aves;0789822806869;;Congelado;Sassami De Frango Individual Pacote
31;Friboi - Big Frango;Aves;0789822985588;;Congelado;Coxa E Sobrecoxa Sem Osso Pacote (18Kg)
49;Friboi - Gujão;Aves;0789829706011;;Congelado;Coxa E Sobrecoxa Individual Pacote
15;Friboi - Anglo;Embutidos e Processados;0789843086699;;Temperatura Ambiente;Salsicha Ao Molho (300G)
50;Friboi - Quality Fries;Outros;0789894521002;;Congelado;Batata Palito 10Mm Pacote (400G)
36;Friboi - Palmali;Suínos;0789744840968;;Congelado;Bisteca Suína
24;Friboi - Alibem;Suínos;0789833558001;;Congelado;Pernil Suíno Sem Osso
45;Friboi - Saudali;Bovinos;0789822938270;;Congelado;Costela Suína Tiras
17;Friboi - Seara;Aves;0789490420610;;Congelado;Pernil Sem Osso E Sem Pele
16;Friboi - Bordon;Embutidos e Processados;0789603123208;;Temperatura Ambiente;Salsicha Bordon (180G)
15;Friboi - Anglo;Aves;0789956724522;;Temperatura Ambiente;Salsicha (180G)
45;Friboi - Saudali;Suínos;0789822938088;;Congelado;Pernil Suíno Sem Osso Temperado
22;Friboi - Lar;Aves;0789641972408;;Congelado;Coxa De Frango Com Osso Pacote
51;Friboi - Naturaves;Aves;0789856123084;;Congelado;Coxa E Sobrecoxa De Frango Individual Pacote
51;Friboi - Naturaves;Aves;0789856123081;;Congelado;Filé De Peito De Frango Individual Pacote
51;Friboi - Naturaves;Aves;0789856123077;;Congelado;Peito De Frango Com Osso Individual Pacote
52;Friboi - Suinco;Embutidos e Processados;0789895083325;;Congelado;Linguiça Suína Para Churrasco Pacote (5Kg)
52;Friboi - Suinco;Bovinos;0789895083307;;Congelado;Costela Suína
52;Friboi - Suinco;Bovinos;0789895083391;;Congelado;Picanha Suína Temperada
52;Friboi - Suinco;Embutidos e Processados;0789895083337;;Resfriado;Presunto Cozinha Premiada
29;Friboi - Lebon;Suínos;0789658952020;;Congelado;Linguiça Churrasco Mista Pacote (5Kg)
32;Friboi - Frangosul;Aves;0789658952058;;Congelado;Linguiça Mista Pacote (5Kg)
29;Friboi - Lebon;Suínos;0789658952064;;Congelado;Linguiça Suína Pacote (5Kg)
20;Friboi - Guibon;Aves;0789893615239;;Congelado;Coxa E Sobrecoxa Individual Pacote
26;Friboi - Friall;Suínos;0789461113475;;Resfriado;Linguiça Calabresa (2,5Kg)
26;Friboi - Friall;Suínos;0789461114891;;Congelado;Copa Lombo Suíno
26;Friboi - Friall;Suínos;0789461114903;;Congelado;Lombo Suíno
38;Friboi - Rico;Aves;0789779120103;;Congelado;Filézinho Sassami Individual Pacote
15;Friboi - Anglo;Outros;0789956724585;;Temperatura Ambiente;Carne Em Conserva Tradicional (320G)
17;Friboi - Seara;Aves;0789490462570;;Congelado;Barriga Com Pele
47;Friboi - Mauricea;Aves;0789813697398;;Congelado;Coxa E Sobrecoxa Individual Pacote
26;Friboi - Friall;Bovinos;0789461114905;;Congelado;Costelinha Suína (Serrada)
24;Friboi - Alibem;Bovinos;0789833558427;;Congelado;Paleta Suína Sem Osso E Sem Pele
18;Friboi - C.Vale;Aves;0789629538923;;Congelado;Sobrecoxa Com Osso E Pele Pacote
14;Friboi - Bertin;Outros;0789956725657;;Temperatura Ambiente;Charque Fígado (5Kg)
14;Friboi - Bertin;Outros;0789956725660;;Resfriado;Charque Língua (5Kg)
35;Friboi - Friato;Aves;0789673330081;;Congelado;Filé De Peito Bandeja
26;Friboi - Friall;Suínos;0789765291002;;Congelado;Salsicha (3Kg)
53;Friboi - Nutribras;Suínos;0789855266081;;Congelado;Linguiça Suína
40;Friboi - Avivip;Aves;0789893711708;;Congelado;Asa De Frango Pacote
24;Friboi - Alibem;Suínos;0789833558774;;Congelado;Carré Suíno Com Osso
18;Friboi - C.Vale;Aves;0789629538714;;Congelado;Coxa E Sobrecoxa Com Dorso Individual (18Kg) Pacote
30;Friboi - Planalto;Pescados;0789896278618;;Congelado;Cação Em Posta Pacote (800G)
19;Friboi - Friella;Suínos;0789800173305;;Congelado;Lombo Suíno
54;Friboi - Três Barras;Aves;0789893383360;;Resfriado;Queijo Mussarela
26;Friboi - Friall;Suínos;0789461114916;;Congelado;Pernil Com Osso E Com Pele
26;Friboi - Friall;Suínos;0789461114902;;Congelado;Carré Suíno Inteiro
26;Friboi - Friall;Suínos;0789461114939;;Congelado;Bisteca Suína
26;Friboi - Friall;Bovinos;0789461114956;;Temperatura Ambiente;Bacon Extra Paleta
55;Friboi - Latto;Aves;0789893261226;;Resfriado;Queijo Mussarela (4Kg)
19;Friboi - Friella;Suínos;0789801733528;;Congelado;Linguiça Nanica
34;Friboi - Canção;Aves;0789820848385;;Congelado;Filézinho Sassami IQF Pacote (1Kg)
34;Friboi - Canção;Aves;0789820848382;;Congelado;Coxinha Da Asa IQF Pacote (1Kg)
26;Friboi - Friall;Suínos;0789461114899;;Congelado;Toucinho Com Pele Tiras
17;Friboi - Seara;Aves;0789490492831;;Congelado;Frango Sem Miúdos Da Granja
26;Friboi - Friall;Suínos;0789461114915;;Congelado;Barriga Suína Porcionada
51;Friboi - Naturaves;Aves;0789856123066;;Congelado;Filé De Peito De Frango Bandeja
26;Friboi - Friall;Bovinos;0789461114906;;Congelado;Paleta Suína Sem Osso Sem Pele Porcionada
26;Friboi - Friall;Bovinos;0789461114910;;Congelado;Costelinha Suína Inteira
15;Friboi - Anglo;Bovinos;0789956723297;;Congelado;Carne Moída (500G)
30;Friboi - Planalto;Aves;0789892933115;;Congelado;Filé De Tilápia Sem Espinho Granel
34;Friboi - Canção;Aves;0789820848391;;Congelado;Sobrecoxa Com Osso E Com Pele IQF Pacote
37;Friboi - Rezende;Suínos;0789490422708;;Congelado;Linguiça Mista Mini (5Kg)
30;Friboi - Planalto;Pescados;0789892933138;;Congelado;Filé De Tilápia Pacote (800G)
30;Friboi - Planalto;Aves;0789896278620;;Congelado;Filé De Merluza Pacote (500G)
30;Friboi - Planalto;Aves;0789892933148;;Congelado;Filé De Merluza Interfolhado (21Kg)
51;Friboi - Naturaves;Aves;0789856123127;;Congelado;Linguiça Mista
18;Friboi - C.Vale;Aves;0789629533908;;Congelado;Filézinho Grelhado Pacote (1Kg)
18;Friboi - C.Vale;Aves;0789629538847;;Congelado;Meio Da Asa IQF
16;Friboi - Bordon;Bovinos;0789956727537;;Resfriado;Picanha
16;Friboi - Bordon;Bovinos;0789956727538;;Congelado;Picanha
16;Friboi - Bordon;Bovinos;0789956727539;;Resfriado;Picanha Fatiada
16;Friboi - Bordon;Bovinos;0789956727540;;Congelado;Picanha Fatiada
30;Friboi - Planalto;Aves;0789892933136;;Congelado;Filé De Merluza Pacote (800G)
52;Friboi - Suinco;Suínos;0789865979142;;Congelado;Lombo Suíno Levemente Temperado
56;Friboi - Aurora;Aves;0789116401566;;Congelado;Coxa E Sobrecoxa De Frango Pacote
32;Friboi - Frangosul;Aves;0789490425318;;Congelado;Steak De Frango
57;Friboi - Cool Mind;Outros;0779830485165;;Congelado;Batata Corte Tradicional 9Mm (2Kg)
32;Friboi - Frangosul;Aves;0789658951520;;Congelado;Steak De Frango
47;Friboi - Mauricea;Aves;0789813697415;;Congelado;Filé De Peito (18Kg)
58;Friboi - Grano;Outros;0789826872060;;Congelado;Vagem Picada Pacote (2Kg)
59;Friboi - Easychef;Outros;0789680741012;;Congelado;Anel De Cebola Empanada Pacote (1,1Kg)
59;Friboi - Easychef;Outros;0789680741387;;Congelado;Batata Crocante 9Mm Professional Pacote (2Kg)
59;Friboi - Easychef;Outros;0789680741385;;Congelado;Batata Crinkle Pacote (2Kg)
35;Friboi - Friato;Aves;0789673330501;;Congelado;Filézinho De Sassami Envelopado Pacote
35;Friboi - Friato;Aves;0789673330500;;Congelado;Filé De Coxa E Sobrecoxa Sem Osso Com Pele Pacote
35;Friboi - Friato;Aves;0789673330460;;Congelado;Sobrecoxa Pacote
35;Friboi - Friato;Aves;0789673330211;;Congelado;Frango Inteiro Com Miúdos (20Kg)
33;Friboi - Tama;Outros;0789956729015;;Resfriado;Jerked Beef Ponta De Agulha (30Kg)
29;Friboi - Lebon;Suínos;0789658951177;;Congelado;Linguiça Churrasco Pacote (800G)
32;Friboi - Frangosul;Aves;0789658951100;;Congelado;Linguiça Mista Pacote (800G)
22;Friboi - Lar;Aves;0789641971407;;Congelado;Empanito De Frango (1,5Kg)
22;Friboi - Lar;Aves;0789641971385;;Congelado;Steak De Frango (100G)
60;Friboi - Itabom;Aves;0789838763722;;Congelado;Coxas E Sobrecoxas Sem Osso Pacote
61;Friboi - Gran Corte;Suínos;0789862609086;;Resfriado;Linguiça Calabresa Pacote (2,5Kg)
62;Friboi - Frigoleste;Suínos;0789892689182;;Congelado;Linguiça De Carne Suína
62;Friboi - Frigoleste;Bovinos;0789892689106;;Congelado;Picanha Suína
62;Friboi - Frigoleste;Suínos;0789892688922;;Congelado;Copa Lombo Suíno Porcionado
62;Friboi - Frigoleste;Suínos;0789892688948;;Congelado;Pernil Suíno Porcionado
19;Friboi - Friella;Bovinos;0789801733731;;Resfriado;Bacon Especial De Paleta
43;Friboi - Flamboiã;Bovinos;0789760670026;;Congelado;Frango Inteiro Com Miúdos (20Kg)
43;Friboi - Flamboiã;Bovinos;0789760670166;;Congelado;Filéznho Sassami Pacote
26;Friboi - Friall;Aves;0789461114908;;Congelado;Pernil Suíno Sem Osso
34;Friboi - Canção;Aves;0789820848550;;Congelado;Filé De Coxa E Sobrecoxa Sem Osso Com Pele Pacote
63;Friboi - Bjp;Bovinos;0790834480179;;Congelado;Picanha Suína
39;Friboi - Macedo;Aves;0789490425870;;Congelado;Filé De Coxa E Sobrecoxa IQF Pacote (1Kg)
64;Friboi - Mandaka;Aves;0789892018822;;Resfriado;Queijo Mussarela Inteiro (4Kg)
26;Friboi - Friall;Bovinos;0789461114701;;Congelado;Costelinha Suína Tiras
25;Friboi - Luzitania;Pescados;0789844042103;;Congelado;Sardinha Laje Eviscerada
18;Friboi - C.Vale;Aves;0789629533518;;Congelado;Empanado De Frango Chicken (1Kg)
65;Friboi - Mandaká;Outros;0789892018867;;Resfriado;Manteiga Com Sal (200G)
66;Friboi - Carregosa;Aves;0789892646912;;Resfriado;Queijo Mussarela (3Kg)
17;Friboi - Seara;Bovinos;0789490425574;;Congelado;Picanha Suína Com Alho
19;Friboi - Friella;Embutidos e Processados;0789801733523;;Resfriado;Presunto Cozido Retangular
60;Friboi - Itabom;Aves;0789838763026;;Congelado;Coxa E Sobrecoxa (20Kg) Pacote
67;Friboi - Peixes Brasil;Pescados;0618231543687;;Congelado;Filé De Merluza IQF (60 A 200G) Sem Pele
59;Friboi - Easychef;Outros;0789899600211;;Congelado;Batata Crinkle Wedges Temperada Pacote (2Kg)
41;Friboi - Dicasa;Aves;0789985860677;;Congelado;Filé Mignon Suíno
63;Friboi - Bjp;Bovinos;0790834480200;;Congelado;Picanha Suína Temperada
59;Friboi - Easychef;Outros;0789680741681;;Congelado;Ervilha (1,1Kg) Pacote
62;Friboi - Frigoleste;Bovinos;0789892688923;;Congelado;Costela Suína Porcionada
68;Friboi - Real Alimentos;Aves;0789808129251;;Congelado;Coxa E Sobrecoxa (20Kg) Pacote
68;Friboi - Real Alimentos;Aves;0789808129252;;Congelado;Sobrecoxa (20Kg)
68;Friboi - Real Alimentos;Aves;0789808129181;;Congelado;Moela De Frango Pacote (800G)
69;Friboi - Ave Nova;Aves;0789808129263;;Congelado;Filé De Peito Envelopado (20Kg)
17;Friboi - Seara;Aves;0789490426444;;Congelado;Lombo Suíno
70;Friboi - Rivelli;Aves;0789814920038;;Congelado;Filé De Meio Peito Pacote
70;Friboi - Rivelli;Aves;0789814920437;;Congelado;Coração De Frango Pacote (700G)
70;Friboi - Rivelli;Aves;0789814920256;;Congelado;Coxinha Da Asa Pacote
70;Friboi - Rivelli;Aves;0789814920034;;Congelado;Filé De Coxa E Sobrecoxa Com Pele Pacote (1Kg)
71;Friboi - Tambau;Aves;0790837300006;;Congelado;Asa De Frango Pacote (18Kg)
71;Friboi - Tambau;Aves;0790837300023;;Congelado;Peito Com Osso Pacote
17;Friboi - Seara;Aves;0789490423896;;Resfriado;Bacon Em Pedaços
17;Friboi - Seara;Aves;0789490424045;;Congelado;Pernil Inteiro Com Osso E Com Pele
71;Friboi - Tambau;Aves;0790837300004;;Congelado;Coxa E Sobrecoxa Pacote
60;Friboi - Itabom;Aves;0789838763032;;Congelado;Sobrecoxas Pacote
36;Friboi - Palmali;Suínos;0789744841896;;Congelado;Barriga Suína Com Pele Porcionada
36;Friboi - Palmali;Bovinos;0789744842233;;Congelado;Costela Grill Especial Para Churrasco (18Kg)
24;Friboi - Alibem;Suínos;0789833558009;;Congelado;Bisteca Suína (115 A 180G) Interfolhada
72;Friboi - Piloto;Outros;0789893261222;;Resfriado;Queijo Mussarela (4,5Kg)
26;Friboi - Friall;Suínos;0789461114780;;Congelado;Joelho (Eisben) Suíno
17;Friboi - Seara;Aves;0789490427920;;Congelado;Bisteca Suína (4 Fatias)
35;Friboi - Friato;Aves;0789673330384;;Congelado;Coxa E Sobrecoxa À Passarinho Pacote (2Kg) IQF
73;Friboi - Frivatti;Suínos;0789871301203;;Congelado;Pernil Suíno Sem Osso E Sem Pele
74;Friboi - Qualy Mares;Pescados;0789896710846;;Congelado;Piramutaba Posta Pacote (1Kg)
75;Friboi - Asa Branca;Aves;0695032700098;;Resfriado;Filé De Polaca Do Alasca (Pedaço) Sem Pele Desfiado
76;Friboi - Frango De Ouro;Aves;0789825141021;;Congelado;Coxa E Sobrecoxa Individual Pacote
36;Friboi - Palmali;Bovinos;0789744842203;;Congelado;Costela Suína Em Pedaços
73;Friboi - Frivatti;Bovinos;0789871301179;;Congelado;Sobrepaleta Suína Sem Osso
67;Friboi - Peixes Brasil;Aves;0060996351003;;Congelado;Filé De Merluzão (Acima De 200G) Sem Pele (10Kg)
77;Friboi - Delícia;Aves;0789490427152;;Resfriado;Margarina Com Sal (500G)
77;Friboi - Delícia;Outros;0789490427157;;Resfriado;Margarina Supreme Com Sal (500G)
77;Friboi - Delícia;Aves;0789490427153;;Resfriado;Margarina Com Sal (250G)
78;Friboi - Cremosy;Outros;0789490427149;;Resfriado;Margarina 50% Com Sal (500G)
